codigo_partido	nombre	coalicion	partidos_coalicion	tradicional	temporalidad	gradonac	ideologia	paso_ideologia	justificacion_ideologia	grupo_representativo_1	paso1_gr	justificacion_gr_1	grupo_representativo_2	paso2_gr	justificacion_gr_2	part_alcaldia	part_asamblea	part_camara	part_concejo	part_gobernacion	part_presidencia	part_presidencia_1v	part_presidencia_2v	part_senado	fuente_ideologia	fuente_gr
20190648	"COALICION ALCALDIA DE FUNZA-CUND.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""POR UNA FUNZA MAS HUMANA"""	1	"[20050001,20190033]"	0	"2019-2019"	0	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190649	"COALICION ALCALDIA DE FUQUENE-CUND.PARTIDO LIBERAL Y PARTIDO COLOMBIA JUSTA LIBRES - ""FUQUENE SOMOS TODOS"""	1	"[18480001,20170001]"	0	"2019-2019"	1	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190650	"COALICION ALCALDIA DE FUQUENE-CUND.PARTIDO ALIANZA VERDE Y PARTIDO CAMBIO RADICAL - ""FABIO DOMINGO ALCALDE"""	1	"[20090002,20030001]"	0	"2019-2019"	1	3	8	"Las coaliciones que tengan más de la mitad de partidos clasificados como ni de izquierda ni derecha tendrán esta misma denominación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190651	"COALICION ALCALDIA DE FUSAGASUGA-CUND.PARTIDO CENTRO DEMOCRATICO Y PARTIDO AICO - ""PACTO POR FUSAGASUGA"""	1	"[20130001,19910001]"	0	"2019-2019"	1	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190652	"COALICION ALCALDIA DE FUSAGASUGA-CUND.PARTIDO DE LA U - PARTIDO CAMBIO RADICAL Y MOVIMIENTO MAIS - ""FUSAGASUGA UN COMPROMISO QUE NOS UNE"""	1	"[20050002,20030001,20130002]"	0	"2019-2019"	1	3		""	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190653	"COALICION ALCALDIA DE GACHALA-CUND.PARTIDO CAMBIO RADICAL - PARTIDO DE LA U - PARTIDO CONSERVADOR Y PARTIDO CENTRO DEMOCRATICO - ""EXPERIENCIA PARA GRANDES SOLUCIONES"""	1	"[20030001,20050002,18490002,20130001]"	0	"2019-2019"	1	2	7	"Las coaliciones se asignan de derecha si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de derecha. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190654	"COALICION ALCALDIA DE GACHANCIPA-CUND.ALIANZA DEMOCRATICA AFROCOLOMBIANA ADA Y MOVIMIENTO … - ""POR UNA MEJOR GACHANCIPA SEGURA, SOCIAL Y PROSPERA"""	1	"[20180047,.]"	0	"2019-2019"	0	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190655	"COALICION ALCALDIA DE GACHANCIPA-CUND.PARTIDO DE LA U - PARTIDO CAMBIO RADICAL - PARTIDO LIBERAL Y PARTIDO AICO- ""ALCALDIA DE GACHANCIPA"""	1	"[20050002,20030001,18480001,19910001]"	0	"2019-2019"	1	3	8	"Las coaliciones que tengan más de la mitad de partidos clasificados como ni de izquierda ni derecha tendrán esta misma denominación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190656	"COALICION ALCALDIA DE GACHANCIPA-CUND.PARTIDO CENTRO DEMOCRATICO - PARTIDO COLOMBIA JUSTA LIBRES Y ALIANZA SOCIAL INDEPENDIENTE - ""TODOS HACEMOS EL CAMBIO"""	1	"[20130001,20170001,19910006]"	0	"2019-2019"	0	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190657	"COALICION ALCALDIA DE GACHANCIPA-CUND.PARTIDO ALIANZA VERDE Y PARTIDO CONSERVADOR - ""COMPROMETIDOS POR EL CAMBIO"""	1	"[20090002,18490002]"	0	"2019-2019"	1	3		""	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190658	"COALICION ALCALDIA DE GACHETA-CUND.ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO LIBERAL - ""ALIANZA POR GACHETA"""	1	"[19910006,18480001]"	0	"2019-2019"	1	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190659	"COALICION ALCALDIA DE GIRARDOT-CUND.PARTIDO DE LA U Y PARTIDO COLOMBIA RENACIENTE - ""POR ALCALDIA DE GIRARDOT"""	1	"[20050002,20180046]"	0	"2019-2019"	1	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190660	"COALICION ALCALDIA DE GIRARDOT-CUND.PARTIDO CAMBIO RADICAL Y PARTIDO ALIANZA VERDE - ""JUNTOS PODEMOS"""	1	"[20030001,20090002]"	0	"2019-2019"	1	3	8	"Las coaliciones que tengan más de la mitad de partidos clasificados como ni de izquierda ni derecha tendrán esta misma denominación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190661	"COALICION ALCALDIA DE GIRARDOT-CUND.ALIANZA SOCIAL INDEPENDIENTE - PARTIDO CENTRO DEMOCRATICO - ""LOZANO ALCALDE"""	1	"[19910006,20130001]"	0	"2019-2019"	1	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190662	"COALICION ALCALDIA DE GRANADA-CUND.PARTIDO LIBERAL - PARTIDO DE LA U Y PARTIDO AICO - ""GRANADA CON PROYECCION, GESTION Y EXPERIENCIA"""	1	"[18480001,20050002,19910001]"	0	"2019-2019"	1	3		""	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190663	"COALICION ALCALDIA DE GUACHETA-CUND.PARTIDO DE LA U Y PARTIDO ALIANZA VERDE - ""UNIDOS POR EL DESARROLLO DE GUACHETA"""	1	"[20050002,20090002]"	0	"2019-2019"	1	3		""	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190664	"COALICION ALCALDIA DE GUACHETA-CUND.PARTIDO CENTRO DEMOCRATICO Y PARTIDO COLOMBIA JUSTA LIBRES - ""UN CORAZON CON CONOCIMIENTO PARA LA GUACHETA DE TODOS"""	1	"[20130001,20170001]"	0	"2019-2019"	1	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190665	"COALICION ALCALDIA DE GUACHETA-CUND.PARTIDO CAMBIO RADICAL - PARTIDO LIBERAL - MOVIMIENTO MAIS Y ALIANZA SOCIAL INDEPENDIENTE - ""GUACHETA UNIDA INCLUYENTE Y TRANSFORMADA"""	1	"[20030001,18480001,20130002,19910006]"	0	"2019-2019"	1	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190666	"COALICION ALCALDIA DE GUATAQUI-CUND.PARTIDO DE LA U - PARTIDO LIBERAL - ALIANZA SOCIAL INDEPENDIENTE Y MOVIMIENTO MAIS - ""POR LA ALCALDIA DE GUATAQUI"""	1	"[20050002,18480001,19910006,20130002]"	0	"2019-2019"	1	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190667	"COALICION ALCALDIA DE GUATAQUI-CUND.PARTIDO CAMBIO RADICAL Y PARTIDO CONSERVADOR - ""LA RUTA DEL PROGRESO"""	1	"[20030001,18490002]"	0	"2019-2019"	1	3		""	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190668	"COALICION ALCALDIA DE GUATAVITA-CUND.PARTIDO CENTRO DEMOCRATICO Y ALIANZA SOCIAL INDEPENDIENTE - ""PENSEMOS EN GRANDE, GUATAVITA MERECE MAS"""	1	"[20130001,19910006]"	0	"2019-2019"	1	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190669	"COALICION ALCALDIA DE GUAYABAL DE SIQUIMA-CUND.PARTIDO CAMBIO RADICAL Y ALIANZA SOCIAL INDEPENDIENTE - ""UNA PROPUESTA NUEVA QUE UNE A NUESTRO PUEBLO"""	1	"[20030001,19910006]"	0	"2019-2019"	1	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190670	"COALICION ALCALDIA DE GUAYABETAL-CUND.PARTIDO DE LA U Y PARTIDO CAMBIO RADICAL - ""JUNTOS HACEMOS MAS"""	1	"[20050002,20030001]"	0	"2019-2019"	1	3		""	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190671	"COALICION ALCALDIA DE GUTIERREZ-CUND.PARTIDO CAMBIO RADICAL - PARTIDO DE LA U - PARTIDO LIBERAL Y PARTIDO COLOMBIA RENACIENTE - ""UNIDOS POR GUTIERREZ"""	1	"[20030001,20050002,18480001,20180046]"	0	"2019-2019"	1	3	8	"Las coaliciones que tengan más de la mitad de partidos clasificados como ni de izquierda ni derecha tendrán esta misma denominación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190672	"COALICION ALCALDIA DE JERUSALEN-CUND.PARTIDO LIBERAL Y ALIANZA SOCIAL INDEPENDIENTE - ""TODOS DE LA MANO POR LA RENOVACION Y EL CAMBIO"""	1	"[18480001,19910006]"	0	"2019-2019"	1	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190673	"COALICION ALCALDIA DE JERUSALEN-CUND.PARTIDO CAMBIO RADICAL - PARTIDO DE LA U Y MOVIMIENTO MAIS - ""JERUSALEN SOMOS TODOS"""	1	"[20030001,20050002,20130002]"	0	"2019-2019"	1	3		""	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190674	"COALICION ALCALDIA DE JUNIN-CUND.PARTIDO DE LA U Y PARTIDO CENTRO DEMOCRATICO - ""GOBIERNO DE VERDAD + RESULTADOS"""	1	"[20050002,20130001]"	0	"2019-2019"	1	2	7	"Las coaliciones se asignan de derecha si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de derecha. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190675	"COALICION ALCALDIA DE LA CALERA-CUND.PARTIDO DE LA U - PARTIDO CAMBIO RADICAL - ALIANZA SOCIAL INDEPENDIENTE - PARTIDO AICO Y ALIANZA DEMOCRATICA AFROCOLOMBIANA ADA - ""LA CALERA"""	1	"[20050002,20030001,19910006,19910001,20180047,.]"	0	"2019-2019"	0	3		""	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190676	"COALICION ALCALDIA DE LA MESA-CUND.PARTIDO LIBERAL - PARTIDO CAMBIO RADICAL Y MOVIMIENTO MAIS - ""UNA MESA PARA TODOS"""	1	"[18480001,20030001,20130002]"	0	"2019-2019"	1	3	8	"Las coaliciones que tengan más de la mitad de partidos clasificados como ni de izquierda ni derecha tendrán esta misma denominación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190677	"COALICION ALCALDIA DE LA MESA-CUND.PARTIDO CENTRO DEMOCRATICO - PARTIDO CONSERVADOR Y PARTIDO DE LA U - ""LA MESA EN EL CORAZON"""	1	"[20130001,18490002,20050002]"	0	"2019-2019"	1	2	7	"Las coaliciones se asignan de derecha si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de derecha. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190678	"COALICION ALCALDIA DE LA PALMA-CUND.PARTIDO CAMBIO RADICAL Y MOVIMIENTO MAIS - ""JUNTOS POR LA PALMA"""	1	"[20030001,20130002]"	0	"2019-2019"	1	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190679	"COALICION ALCALDIA DE LA PEÑA-CUND.PARTIDO CAMBIO RADICAL Y PARTIDO DE LA U - ""SI SE DICE, SE HACE"""	1	"[20030001,20050002]"	0	"2019-2019"	1	3		""	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190680	"COALICION ALCALDIA DE LA VEGA-CUND.PARTIDO ALIANZA VERDE Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""HONESTIDAD Y EXPERIENCIA MEJORAMOS LA VEGA"""	1	"[20090002,20190033]"	0	"2019-2019"	99	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190681	"COALICION ALCALDIA DE LA VEGA-CUND.PARTIDO LIBERAL - ALIANZA SOCIAL INDEPENDIENTE Y ALIANZA DEMOCRATICA AFROCOLOMBIANA ADA - ""EL FUTURO DEL CAMPO ES EL DESARROLLO DE MI PUEBLO"""	1	"[18480001,19910006,20180047]"	0	"2019-2019"	0	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190682	"COALICION ALCALDIA DE LA VEGA-CUND.PARTIDO CAMBIO RADICAL - PARTIDO DE LA U Y PARTIDO CONSERVADOR - ""LA VEGA PARA SEGUIR AVANZANDO"""	1	"[20030001,20050002,18490002]"	0	"2019-2019"	1	2	7	"Las coaliciones se asignan de derecha si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de derecha. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190683	"COALICION ALCALDIA DE LENGUAZAQUE-CUND.PARTIDO CAMBIO RADICAL Y ALIANZA DEMOCRATICA AFROCOLOMBIANA ADA - ""LENGUAZAQUE SOMOS TODOS"""	1	"[20030001,20180047]"	0	"2019-2019"	1	3		""	98		""	98		""	1	0	0	1	0	0	0	0	0	""	""
20190684	"COALICION ALCALDIA DE LENGUAZAQUE-CUND.PARTIDO ALIANZA VERDE - MOVIMIENTO MAIS Y PARTIDO DE LA U - ""JUAN CARLOS ROBAYO ALCALDE VERDE U MAIS"""	1	"[20090002,20130002,20050002]"	0	"2019-2019"	0	3		""	99		""	98		""	1	0	0	1	0	0	0	0	0	""	""
20190685	"COALICION ALCALDIA DE MACHETA-CUND.PARTIDO LIBERAL Y PARTIDO CAMBIO RADICAL - ""UN GOBIERNO PARA TODOS"""	1	"[18480001,20030001]"	0	"2019-2019"	1	3	8	"Las coaliciones que tengan más de la mitad de partidos clasificados como ni de izquierda ni derecha tendrán esta misma denominación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190686	"COALICION ALCALDIA DE MADRID-CUND.PARTIDO LIBERAL Y PARTIDO CENTRO DEMOCRATICO - ""PODEMOS HACERLO"""	1	"[18480001,20130001]"	0	"2019-2019"	1	3		""	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190687	"COALICION ALCALDIA DE MADRID-CUND.PARTIDO DE LA U - PARTIDO CAMBIO RADICAL - PARTIDO CONSERVADOR - ALIANZA SOCIAL INDEPENDIENTE - MOVIMIENTO MAIS - PARTIDO AICO Y ALIANZA DEMOCRATICA AFROCOLOMBIANA ADA - ""MADRID JUNTOS CRECEMOS"	1	"[20050002,20030001,18490002,19910006,20130002,19910001,20180047]"	0	"2019-2019"	0	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190688	"COALICION ALCALDIA DE MANTA-CUND.PARTIDO DE LA U Y PARTIDO LIBERAL - ""ALCALDIA MANTA CUNDINAMARCA"""	1	"[20050002,18480001]"	0	"2019-2019"	1	3		""	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190689	"COALICION ALCALDIA DE MEDINA-CUND.PARTIDO CAMBIO RADICAL Y PARTIDO ALIANZA VERDE - ""SIEMPRE CON LA GENTE"""	1	"[20030001,20090002]"	0	"2019-2019"	1	3	8	"Las coaliciones que tengan más de la mitad de partidos clasificados como ni de izquierda ni derecha tendrán esta misma denominación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190690	"COALICION ALCALDIA DE MOSQUERA-CUND.PARTIDO DE LA U - PARTIDO CAMBIO RADICAL - PARTIDO LIBERAL - PARTIDO CONSERVADOR - ALIANZA SOCIAL INDEPENDIENTE - MOVIMIENTO MAIS - PARTIDO AICO Y ALIANZA DEMOCRATICA AFROCOLOMBIANA ADA - ""JUNTOS HACIA EL FUTURO DE MOSQUERA"""	1	"[20050002,20030001,18480001,18490002,19910006,20130002,19910001,20180047]"	0	"2019-2019"	1	3		""	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190691	"COALICION ALCALDIA DE MOSQUERA-CUND.PARTIDO ALIANZA VERDE - POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""ALTERNATIVA POR MOSQUERA"""	1	"[20090002,20050001,20190033]"	0	"2019-2019"	99	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190692	"COALICION ALCALDIA DE NARIÑO-CUND.PARTIDO DE LA U Y PARTIDO CAMBIO RADICAL - ""PARA LA ALCALDIA DE NARIÑO"""	1	"[20050002,20030001]"	0	"2019-2019"	1	3		""	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190693	"COALICION ALCALDIA DE NEMOCON-CUND.PARTIDO DE LA U - ALIANZA SOCIAL INDEPENDIENTE - PARTIDO AICO Y PARTIDO COLOMBIA JUSTA LIBRES - ""POR LA ALCALDIA DE NEMOCON"""	1	"[20050002,19910006,19910001,20170001]"	0	"2019-2019"	99	1	6	"Las coaliciones se asignan de izquierda si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de izquierda. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	2	6	"Cuando más del 50% de los partidos de la coalición sean de la misma categoría, entonces la coalición heredará esta clasificación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	98		""	1	0	0	0	0	0	0	0	0	""	""
20190694	"COALICION ALCALDIA DE NEMOCON-CUND.PARTIDO LIBERAL - PARTIDO CAMBIO RADICAL Y PARTIDO CENTRO DEMOCRATICO - ""NEMOCON UN PROYECTO CON IDEAS"""	1	"[18480001,20030001,20130001]"	0	"2019-2019"	1	3	8	"Las coaliciones que tengan más de la mitad de partidos clasificados como ni de izquierda ni derecha tendrán esta misma denominación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190695	"COALICION ALCALDIA DE NILO-CUND.PARTIDO CENTRO DEMOCRATICO Y PARTIDO DE LA U - ""UNIDOS POR NILO CON EQUIDAD"""	1	"[20130001,20050002]"	0	"2019-2019"	1	2	7	"Las coaliciones se asignan de derecha si al menos más de la mitad de los partidos que hacen parte de la coalición han sido catalogados como de derecha. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190696	"COALICION ALCALDIA DE NILO-CUND.PARTIDO LIBERAL - PARTIDO CONSERVADOR - PARTIDO CAMBIO RADICAL Y PARTIDO ALIANZA VERDE - ""AVANCEMOS JUNTOS POR NILO"""	1	"[18480001,18490002,20030001,20090002]"	0	"2019-2019"	1	3	8	"Las coaliciones que tengan más de la mitad de partidos clasificados como ni de izquierda ni derecha tendrán esta misma denominación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190697	"COALICION ALCALDIA DE NOCAIMA-CUND.MOVIMIENTO NOCAIMA VISION 2020 Y MOVIMIENTO MAIS - ""NOCAIMA, NUESTRO COMPROMISO"""	1	"[20191832,20130002]"	0	"2019-2019"	0	4		""	98		""	99		""	1	0	0	0	0	0	0	0	0	""	""
20190698	"COALICION ALCALDIA DE VENECIA-CUND.PARTIDO CAMBIO RADICAL - PARTIDO DE LA U Y ALIANZA SOCIAL INDEPENDIENTE - ""NUEVAS IDEAS, NUEVO LIDERAZGO"""	1	"[20030001,20050002,19910006]"	0	"2019-2019"	1	3		""	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190699	"COALICION ALCALDIA DE PANDI-CUND.PARTIDO LIBERAL Y PARTIDO CAMBIO RADICAL - ""UNIDOS POR PANDI"""	1	"[18480001,20030001]"	0	"2019-2019"	1	3	8	"Las coaliciones que tengan más de la mitad de partidos clasificados como ni de izquierda ni derecha tendrán esta misma denominación. En el caso en que la coalición consista de exactamente dos partidos, se deberá contar con el 100%"	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190700	"COALICION ALCALDIA DE PARATEBUENO-CUND.PARTIDO LIBERAL Y MOVIMIENTO MAIS - ""HECHOS PARA EL PROGRESO"""	1	"[18480001,20130002]"	0	"2019-2019"	1	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190701	"COALICION ALCALDIA DE PASCA-CUND.PARTIDO CAMBIO RADICAL - PARTIDO CONSERVADOR Y ALIANZA SOCIAL INDEPENDIENTE - ""LABRAMOS JUNTOS, COSECHAMOS TODOS"""	1	"[20030001,18490002,19910006]"	0	"2019-2019"	1	3		""	99		""	98		""	1	0	0	0	0	0	0	0	0	""	""
20190702	"COALICION ALCALDIA DE PUERTO SALGAR-CUND.PARTIDO ALIANZA VERDE Y MOVIMIENTO MAIS - ""CONSTRUYAMOS UN MEJOR FUTURO PARA PUERTO SALGAR"""	1	"[20090002,20130002]"	0	"2019-2019"	0	3		""	98		""	98		""	1	0	0	0	0	0	0	0	0	""	""
