"codigo_partido","nombre","cluster","tradicional","gradonac","ideologia"
20190304,"COALICION ALCALDIA DE TUQUERRES-NAR.PARTIDO CONSERVADOR Y MOVIMIENTO AICO","3",0,1,3
20190306,"COALICION ALCALDIA DE ARBOLEDAS-NOR.PARTIDO CONSERVADOR - PARTIDO CAMBIO RADICAL Y PARTIDO DE LA U","1",0,1,2
20190307,"COALICION ALCALDIA DE CUCUTILLA-NOR.PARTIDO CONSERVADOR Y PARTIDO DE LA U","1",0,1,2
20190308,"COALICION ALCALDIA DE HACARI-NOR.PARTIDO ALIANZA VERDE - POLO DEMOCRATICO ALTERNATIVO - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA","1",0,99,1
20190309,"COALICION ALCALDIA DE HERRAN-NOR.PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20190310,"COALICION ALCALDIA DE LABATECA-NOR.PARTIDO CONSERVADOR - PARTIDO DE LA U Y PARTIDO ALIANZA VERDE","1",0,1,2
20190311,"COALICION ALCALDIA DE MUSTICUA-NOR.PARTIDO CONSERVADOR Y PARTIDO DE LA U","1",0,1,2
20190312,"COALICION ALCALDIA DE RAGONVALIA-NOR.PARTIDO CONSERVADOR Y ALIANZA SOCIAL INDEPENDIENTE","3",0,1,3
20190313,"COALICION ALCALDIA DE SALAZAR-NOR.PARTIDO CONSERVADOR - PARTIDO DE LA U Y PARTIDO ALIANZA VERDE","1",0,1,2
20190314,"G.S.C  NOSOTROS SI CUMPLIMOS","2",0,0,4
20190315,"COALICION ALCALDIA DE SANTIAGO-NOR.PARTIDO CONSERVADOR - PARTIDO DE LA U Y PARTIDO LIBERAL","1",1,1,2
20190316,"COALICION ALCALDIA DE SARDINATA-NOR.PARTIDO CONSERVADOR - PARTIDO DE LA U Y PARTIDO LIBERAL","1",1,1,2
20190317,"COALICION ALCALDIA DE BUENAVISTA-QUIN.PARTIDO CONSERVADOR Y PARTIDO CENTRO DEMOCRATICO","1",0,1,2
20190319,"COALICION ALCALDIA DE LA TEBAIDA-QUIN.PARTIDO DE LA U - PARTIDO LIBERAL - ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO COLOMBIA JUSTA LIBRES","1",0,1,3
20190320,"COALICION ALCALDIA DE PIJAO-QUIN.PARTIDO CONSERVADOR - PARTIDO DE LA U - MOVIMIENTO AICO Y PARTICO CENTRO DEMOCRATICO","1",0,1,2
20190321,"COALICION ALCALDIA DE SALENTO-QUIN.PARTIDO CONSERVADOR Y PARTIDO CENTRO DEMOCRATICO","1",0,1,2
20190322,"G.S.C  PACTO POR PEREIRA","2",0,0,4
20190323,"COALICION ALCALDIA DE DOSQUEBRADAS-RIS.PARTIDO CONSERVADOR - ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO AICO","3",0,0,1
20190324,"COALICION ALCALDIA DE SANTA ROSA DE CABAL-RIS.PARTIDO COLOMBIA JUSTA LIBRES Y ALIANZA SOCIAL INDEPENDIENTE","3",0,99,3
20190325,"G.S.C  CIUDADANOS LIBRES","2",0,0,4
20190326,"G.S.C  NUEVA BARRANCABERMEJA","2",0,0,4
20190327,"COALICION ALCALDIA DE CEPITA-SAN.PARTIDO DE LA U Y ALIANZA SOCIAL INDEPENDIENTE","3",0,1,3
20190328,"COALICION ALCALDIA DE CONFINES-SAN.PARTIDO CONSERVADOR - PARTIDO LIBERAL Y ALIANZA SOCIAL INDEPENDIENTE","1",1,1,3
20190329,"COALICION ALCALDIA DE EL CARMEN DE CHUCURI-SAN.PARTIDO CONSERVADOR - PARTIDO ALIANZA VERDE Y PARTIDO LIBERAL","1",1,1,3
20190330,"COALICION ALCALDIA DE EL GUACAMAYO-SAN.PARTIDO CONSERVADOR Y PARTIDO ALIANZA VERDE","1",0,1,3
20190331,"COALICION ALCALDIA DE EL PLAYON-SAN.PARTIDO DE LA U Y PARTIDO COLOMBIA RENACIENTE","3",0,1,3
20190332,"COALICION ALCALDIA DE FLORIAN-SAN.PARTIDO DE LA U Y PARTIDO CAMBIO RADICAL","1",0,1,3
20190333,"COALICION ALCALDIA DE GAMBITA-SAN.PARTIDO CONSERVADOR Y PARTIDO CENTRO DEMOCRATICO","1",0,1,2
20190334,"COALICION ALCALDIA DE GUADALUPE-SAN.PARTIDO CONSERVADOR Y PARTIDO CAMBIO RADICAL","1",0,1,3
20190335,"COALICION ALCALDIA DE JESUS MARIA-SAN.PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20190336,"COALICION ALCALDIA DE JORDAN-SAN.PARTIDO CONSERVADOR Y PARTIDO CENTRO DEMOCRATICO","1",0,1,2
20190337,"COALICION ALCALDIA DE LA BELLEZA-SAN.PARTIDO CONSERVADOR - PARTIDO DE LA U Y PARTIDO CAMBIO RADICAL","1",0,1,2
20190338,"COALICION ALCALDIA DE LANDAZURI-SAN.ALIANZA SOCIAL INDEPENDIENTE - PARTIDO ALIANZA VERDE Y PARTIDO COLOMBIA RENACIENTE","3",0,0,3
20190339,"COALICION ALCALDIA DE LA PAZ-SAN.PARTIDO CONSERVADOR - PARTIDO ALIANZA VERDE Y PARTIDO LIBERAL","1",1,1,3
20190340,"COALICION ALCALDIA DE MALAGA-SAN.PARTIDO CONSERVADOR - PARTIDO CENTRO DEMOCRATICO - PARTIDO CAMBIO RADICAL Y ALIANZA SOCIAL INDEPENDIENTE","1",0,1,2
20190341,"COALICION ALCALDIA DE MALAGA-SAN.PARTIDO DE LA U - PARTIDO LIBERAL - ALIANZA DEMOCRATICO AFROCOLOMBIANA - ADA YMOVIMIENTO AICO","1",0,1,3
20190342,"COALICION ALCALDIA DE MOGOTES-SAN.PARTIDO CONSERVADOR - PARTIDO DE LA U Y ALIANZA SOCIAL INDEPENDIENTE","1",0,1,2
20190343,"COALICION ALCALDIA DE OCAMONTE-SAN.PARTIDO CONSERVADOR - PARTIDO CAMBIO RADICAL - PARTIDO CENTRO DEMOCRATICO Y PARTIDO DE LA U","1",0,1,2
20190344,"COALICION ALCALDIA DE PALMAS DEL SOCORRO-SAN.PARTIDO DE LA U Y ALIANZA SOCIAL INDEPENDIENTE","3",0,1,3
20190345,"COALICION ALCALDIA DE PALMAS DEL SOCORRO-SAN.PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20190346,"COALICION ALCALDIA DE PARAMO-SAN.PARTIDO CONSERVADOR - PARTIDO LIBERAL Y PARTIDO CENTRO DEMOCRATICO","1",1,1,2
20190347,"COALICION ALCALDIA DE PUENTE NACIONAL-SAN.PARTIDO CONSERVADOR Y PARTIDO CAMBIO RADICAL","1",0,1,3
20190348,"G.S.C  + UNIDOS","2",0,0,4
20190349,"COALICION ALCALDIA DE SAN ANDRES-SAN.ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO COLOMBIA RENACIENTE","3",0,99,3
20190350,"COALICION ALCALDIA DE SAN JOAQUIN-SAN.PARTIDO CONSERVADOR Y PARTIDO CENTRO DEMOCRATICO","1",0,1,2
20190351,"COALICION ALCALDIA DE SAN MIGUEL-SAN.PARTIDO CONSERVADOR Y PARTIDO ALIANZA VERDE","1",0,1,3
20190352,"COALICION ALCALDIA DE SANTA BARBARA-SAN.PARTIDO CONSERVADOR Y PARTIDO CAMBIO RADICAL","1",0,1,3
20190353,"G.S.C  FUERZA SOCORRO","2",0,0,4
20190354,"COALICION ALCALDIA DE SUAITA-SAN.ALIANZA SOCIAL INDEPENDIENTE Y MOVIMIENTO MAIS","3",0,0,1
20190355,"COALICION ALCALDIA DE SUCRE-SAN.PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20190356,"COALICION ALCALDIA DE TONA-SAN.PARTIDO DE LA U - ALIANZA DEMOCRATICA AFROCOLOMBIANA - ADA- MOVIMIENTO MAIS Y PARTIDO CONSERVADOR","1",0,1,2
20190357,"COALICION ALCALDIA DE VALLE DE SAN JOSE-SAN.PARTIDO DE LA U - PARTIDO CAMBIO RADICAL - PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",0,1,3
20190358,"COALICION ALCALDIA DE ZAPATOCA-SAN.PARTIDO CONSERVADOR - PARTIDO LIBERAL - PARTIDO CENTRO DEMOCRATICO Y PARTIDO DE LA U","1",0,1,2
20190359,"COALICION ALCALDIA DE TITIRIBI-ANT.PARTIDO CENTRO DEMOCRATICO Y PARTIDO CAMBIO RADICAL - ""TITIRIBI ES DE TODOS AVANCEMOS!""","1",0,1,3
20190360,"COALICION ALCALDIA DE TITIRIBI-ANT.PARTIDO DE LA U - PARTIDO LIBERAL - PARTIDO CONSERVADOR Y PARTIDO ALIANZA VERDE - ""UNIDOS POR TITIRIBI""","1",0,1,3
20190361,"COALICION ALCALDIA DE TOLEDO-ANT.PARTIDO DE LA U - PARTIDO CAMBIO RADICAL Y PARTIDO CENTRO DEMOCRATICO - ""TOLEDO CONSTRUYE SU FUTURO DESDE EL CAMPO""","1",0,1,2
20190362,"COALICION ALCALDIA DE TURBO-ANT.PARTIDO ALIANZA VERDE - ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""TURBO 2020 DEPENDE DE TI""","3",0,0,1
20190363,"COALICION ALCALDIA DE TURBO-ANT.PARTIDO CENTRO DEMOCRATICO - PARTIDO CAMBIO RADICAL Y PARTIDO DE LA U - ""COALICION 3T""","1",0,1,2
20190364,"COALICION ALCALDIA DE TURBO-ANT.MOVIMIENTO FE - POLO DEMOCRATICO ALTERNATIVO Y MOVIMIENTO MAIS - ""ALIANZA POR UN TURBO LLENO DE FE""","1",0,0,1
20190365,"COALICION ALCALDIA DE URRAO-ANT.PARTIDO CENTRO DEMOCRATICO Y PARTIDO CAMBIO RADICAL - ""PASION POR URRAO""","1",0,1,3
20190366,"COALICION ALCALDIA DE VALPARAISO-ANT.PARTIDO LIBERAL Y PARTIDO DE LA U - ""COMPROMISO Y GESTION POR VALPARAISO""","1",0,1,3
20190367,"COALICION ALCALDIA DE VEGACHI-ANT.PARTIDO CENTRO DEMOCRATICO Y PARTIDO CAMBIO RADICAL - ""VEGACHI, UN PROYECTO DE TODOS""","1",0,1,3
20190368,"COALICION ALCALDIA DE VEGACHI-ANT.PARTIDO LIBERAL Y PARTIDO COLOMBIA RENACIENTE - ""UNA PROPUESTA CLARA UN GOBIERNO DE TODOS""","3",0,1,3
20190369,"COALICION ALCALDIA DE VENECIA-ANT.PARTIDO CENTRO DEMOCRATICO Y PARTIDO DE LA U - ""VOLEMOS ALTO""","1",0,1,2
20190370,"COALICION ALCALDIA DE VENECIA-ANT.PARTIDO CAMBIO RADICAL Y PARTIDO CONSERVADOR - ""CON AMOR POR VENECIA""","1",0,1,3
20190371,"COALICION ALCALDIA DE VENECIA-ANT.PARTIDO LIBERAL Y PARTIDO ALIANZA VERDE - ""COMPROMISO SOCIAL POR VENECIA""","1",0,1,3
20190372,"COALICION ALCALDIA DE VIGIA DEL FUERTE-ANT.PARTIDO CAMBIO RADICAL - PARTIDO LIBERAL Y ALIANZA SOCIAL INDEPENDIENTE - ""SOMOS VIGIA""","1",0,1,3
20190373,"COALICION ALCALDIA DE VIGIA DEL FUERTE-ANT. PARTIDO ALIANZA VERDE - MOVIMIENTO MAIS Y PARTIDO AICO - ""POR UN VIGIA MEJOR EL CAMBIO ES AHORA""","3",0,0,1
20190374,"COALICION ALCALDIA DE YALI-ANT.PARTIDO CENTRO DEMOCRATICO - PARTIDO CONSERVADOR Y PARTIDO LIBERAL - ""MAS OPORTUNIDADES PARA TODOS""","1",1,1,2
20190375,"COALICION ALCALDIA DE YARUMAL-ANT.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO ALIANZA VERDE - ""YARUMAL GRANDE PARA TODOS""","1",0,0,3
20190376,"COALICION ALCALDIA DE YOLOMBO-ANT.PARTIDO LIBERAL Y MOVIMIENTO MAIS - ""PORQUE LO NUESTRO ES YOLOMBO""","3",0,1,3
20190377,"COALICION ALCALDIA DE YOLOMBO-ANT.PARTIDO CENTRO DEMOCRATICO Y PARTIDO CONSERVADOR - ""YOLOMBO UNIDOS AL PROGRESO COMUNITARIO""","1",0,1,2
20190378,"COALICION ALCALDIA DE ZARAGOZA-ANT.PARTIDO LIBERAL Y PARTIDO COLOMBIA RENACIENTE - ""ZARAGOZA CUENTA CONMIGO""","3",0,1,3
20190379,"COALICION ALCALDIA DE BARANOA-ATL.PARTIDO CAMBIO RADICAL - PARTIDO LIBERAL Y PARTIDO DE LA U -""JUNTOS POR BARANOA""","1",0,1,3
20190380,"COALICION ALCALDIA DE JUAN DE ACOSTA-ATL.PARTIDO DE LA U Y PARTIDO LIBERAL - ""TODOS POR JUAN DE ACOSTA""","1",0,1,3
20190381,"COALICION ALCALDIA DE PALMAR DE VARELA-ATL.PARTIDO LIBERAL Y PARTIDO DE LA U - ""DESARROLLO SOCIAL CON SENTIDO HUMANO""","1",0,1,3
20190382,"COALICION ALCALDIA DE PONEDERA-ATL.PARTIDO CAMBIO RADICAL Y PARTIDO LIBERAL - ""MAS ESPERANZA, MEJOR FUTURO""","1",0,1,3
20190383,"COALICION ALCALDIA DE SABANALARGA-ATL.PARTIDO LIBERAL - PARTIDO DE LA U - ""ESTOY CON SABANALARGA PLAN DE TODOS""","1",0,1,3
20190384,"COALICION ALCALDIA DE SANTO TOMAS-ATL.PARTIDO DE LA U Y PARTIDO LIBERAL - ""UNA MUJER DE CONFIANZA""","1",0,1,3
20190385,"COALICION ALCALDIA DE SOLEDAD-ATL.PARTIDO COLOMBIA RENACIENTE Y ALIANZA DEMOCRATICA AFROCOLOMBIANA ADA - ""SOLEDAD ES NUESTRA CASA""","3",0,0,3
20190386,"COALICION ALCALDIA DE TUBARA-ATL.PARTIDO DE LA U Y PARTIDO CENTRO DEMOCRATICO - ""TODOS SOMOS TUBARA""","1",0,1,2
20190387,"COALICION ALCALDIA DE ARENAL-BOL.PARTIDO CENTRO DEMOCRATICO - PARTIDO CAMBIO RADICAL - PARTIDO LIBERAL Y PARTIDO DE LA U - ""ARENAL ADELANTE""","1",0,1,3
20190388,"COALICION ALCALDIA DE ARJONA-ATL.POLO DEMOCRATICO ALTERNATIVO Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""VENGA ESA MANO PUEBLO""","3",0,0,1
20190389,"COALICION ALCALDIA DE ARROYO HONDO-ATL.PARTIDO DE LA U Y PARTIDO CENTRO DEMOCRATICO - ""POR UN ARROYO HONDO UNIDO""","1",0,1,2
20190390,"COALICION ALCALDIA DE EL CARMEN DE BOLIVAR-BOL.PARTIDO CAMBIO RADICAL Y PARTIDO CENTRO DEMOCRATICO - ""PORQUE EL CARMEN DE BOLIVAR MERECE MAS""","1",0,1,3
20190391,"COALICION ALCALDIA DE MAGANGUE-BOL.MOVIMIENTO TODOS MAGANGUE - PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA - ""CONSTRUYAMOS LA NUEVA MAGANGUE""","3",0,0,3
20190392,"COALICION ALCALDIA DE REGIDOR-BOL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO DE LA U - ""EL DESARROLLO CONTINUA""","1",0,1,2
20190393,"COALICION ALCALDIA DE RIOVIEJO-BOL.PARTIDO CENTRO DEMOCRATICO Y PARTIDO CONSERVADOR - ""JUNTOS UNA SOLA FUERZA""","1",0,1,2
20190394,"COALICION ALCALDIA DE SAN PABLO-BOL.PARTIDO LIBERAL Y PARTIDO CONSERVADOR - ""MOVIMIENTO DE LA GENTE""","1",1,1,3
20190395,"COALICION ALCALDIA DE SANTA CATALINA-BOL.PARTIDO DE LA U Y PARTIDO CENTRO DEMOCRATICO - ""UNIDOS CON EMPRENDIMIENTO POR EL MUNICIPIO QUE ANHELAMOS""","1",0,1,2
20190396,"COALICION ALCALDIA DE TUNJA-BOY.PARTIDO CAMBIO RADICAL Y PARTIDO AICO - ""TUNJA PRODUCTIVA, SOCIAL Y PARTICIPATIVA 2023""","3",0,1,3
20190397,"COALICION ALCALDIA DE TUNJA-BOY. POLO DEMOCRATICO ALTERNATIVO - MOVIMIENTO MAIS Y PARTIDO COLOMBIA HUMANA Y UNION PATRIOTICA- ""LA RUTA DEL CAMBIO PARA TUNJA""","3",0,0,1
20190398,"COALICION ALCALDIA DE AQUITANIA-BOY.PARTIDO ALIANZA VERDE - PARTIDO LIBERAL Y PARTIDO DE LA U - ""CONSTRUYENDO FUTURO""","1",0,1,3
20190399,"COALICION ALCALDIA DE ARCABUCO-BOY.PARTIDO ALIANZA VERDE Y PARTIDO COLOMBIA RENACIENTE - ""ARCABUCO VERDE Y RENACIENTE""","3",0,99,3
20190400,"COALICION ALCALDIA DE CARMEN DE VIBORAL-ANT.PARTIDO LIBERAL - ALIANZA SOCIAL INDEPENDIENTE - MOVIMIENTO AICO Y PARTIDO LIBERAL - ""JOHN FREDY QUINTERO ALCALDE""","3",0,1,3
20190401,"COALICION ALCALDIA DE PE<U+00D1>OL-ANT.PARTIDO CAMBIO RADICAL - ALIANZA SOCIAL INDEPENDIENTE Y MOVIMIENTO MAIS - ""AVANZA PE<U+00D1>OL""","3",0,0,1
20190402,"COALICION ALCALDIA DE BERBEO-BOY.PARTIDO LIBERAL Y PARTIDO CENTRO DEMOCRATICO - ""TODOS SOMOS BERBEO""","1",0,1,3
20190403,"COALICION ALCALDIA DE BETEITIVA-BOY.PARTIDO LIBERAL - PARTIDO DE LA U Y PARTIDO ALIANZA VERDE - ""JUNTOS CONSTRUYAMOS BIENESTAR""","1",0,1,3
20190404,"COALICION ALCALDIA DE SOLEDAD-ATL.PARTIDO CENTRO DEMOCRATICO - PARTIDO DE LA U Y PARTIDO CONSERVADOR","1",0,1,2
20190405,"COALICION ALCALDIA DE MALAMBO-ATL.GRUPO SIGNIFICATIVO DE CIUDADANOS Y PARTIDO CENTRO DEMOCRATICO - ""TRANSFORMACION SOCIAL POR MALAMBO""","1",0,1,3
20190406,"COALICION ALCALDIA DE GALAPA-ATL.PARTIDO CAMBIO RADICAL - PARTIDO LIBERAL - PARTIDO CONSERVADOR Y PARTIDO DE LA U - ""GALAPA A OTRO NIVEL""","1",0,1,3
20190407,"COALICION ALCALDIA DE SONSON-ANT.PARTIDO LIBERAL Y PARTIDO COLOMBIA RENACIENTE - ""UNIDOS SONSON AVANZA""","3",0,1,3
20190408,"COALICION ALCALDIA DE BOGOTA.PARTIDO LIBERAL - PARTIDO CENTRO DEMOCRATICO - PARTIDO MIRA - PARTIDO COLOMBIA JUSTA LIBRES Y PARTIDO CONSERVADOR - ""AVANCEMOS""","1",0,1,2
20190409,"COALICION ALCALDIA DE CALDAS-BOY.PARTIDO DE LA U Y PARTIDO CONSERVADOR - ""ALCALDIA DE CALDAS BOYACA""","1",0,1,2
20190410,"COALICION ALCALDIA DE CHIQUINQUIRA-BOY.ALIANZA DEMOCRATICA AFROCOLOMBIANA ADA Y MOVIMIENTO QUEREMOS EL CAMBIO - ""JEFFERSON CARO ALCALDE 2020-2023""","3",0,0,3
20190411,"COALICION ALCALDIA DE CHIQUINQUIRA-BOY.PARTIDO CAMBIO RADICAL - PARTIDO LIBERAL - MOVIMIENTO MAIS - PARTIDO DE LA U Y ALIANZA SOCIAL INDEPENDIENTE - ""SI ES POSIBLE""","1",0,1,3
20190412,"COALICION ALCALDIA DE CHISCAS-BOY.PARTIDO CAMBIO RADICAL Y ALIANZA SOCIAL INDEPENDIENTE - ""PARA SERVIRLE SUMERCE""","3",0,1,3
20190413,"COALICION ALCALDIA DE CHISCAS-BOY.PARTIDO LIBERAL - PARTIDO ALIANZA VERDE Y PARTIDO DE LA U - ""UNIDOS CONSTRUIMOS FUTURO""","1",0,1,3
20190414,"COALICION ALCALDIA DE CHITARAQUE-BOY.PARTIDO CENTRO DEMOCRATICO Y PARTIDO CAMBIO RADICAL - ""CON EL ALMA POR CHITARAQUE""","1",0,1,3
20190415,"COALICION ALCALDIA DE CHITARAQUE-BOY.PARTIDO LIBERAL - PARTIDO DE LA U Y PARTIDO ALIANZA VERDE - ""UNIDOS SEGUIMOS AVANZANDO POR CHITARAQUE""","1",0,1,3
20190416,"COALICION ALCALDIA DE CHIVATA-BOY.MOVIMIENTO MAIS Y GSC CULTIVEMOS CHIVATA","2",0,0,4
20190417,"COALICION ALCALDIA DE CHIVATA-BOY.PARTIDO ALIANZA VERDE Y PARTIDO LIBERAL - ""LABRANDO FUTURO""","1",0,1,3
20190418,"COALICION ALCALDIA DE COMBITA-BOY.PARTIDO ALIANZA VERDE Y PARTIDO AICO","3",0,0,3
20190419,"COALICION ALCALDIA DE COMBITA-BOY.PARTIDO CAMBIO RADICAL - PARTIDO LIBERAL - PARTIDO DE LA U - PARTIDO CONSERVADOR - ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO CENTRO DEMOCRATICO - ""SOMOS MAS""","1",0,1,2
20190420,"COALICION ALCALDIA DE COPER-BOY.PARTIDO DE LA U - ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO CONSERVADOR - ""ALCALDIA DE COPER""","1",0,1,2
20190421,"COALICION ALCALDIA DE CARTAGENA-BOL.PARTIDO CENTRO DEMOCRATICO Y MOVIMIENTO MIRA - ""JUNTOS HAREMOS EL CAMBIO""","3",0,1,3
20190422,"COALICION ALCALDIA DE CARTAGENA-BOL.MOVIMIENTO MAIS Y POLO DEMOCRATICO ALTERNATIVO - ""TRANSFORMEMOS A CARTAGENA""","3",0,0,1
20190423,"COALICION ALCALDIA DE CUCAITA-BOY.PARTIDO CAMBIO RADICAL Y PARTIDO COLOMBIA RENACIENTE - ""CUCAITA CON VISION OBRAS Y DESARROLLO PARA TODOS""","3",0,1,3
20190424,"COALICION ALCALDIA DE CUITIVA-BOY.PARTIDO ALIANZA VERDE Y PARTIDO DE LA U - ""ALIANZA PARA EL DESARROLLO""","1",0,1,3
20190425,"COALICION ALCALDIA DE CHIQUIZA-BOY.PARTIDO LIBERAL Y PARTIDO CAMBIO RADICAL - ""LO HAREMOS MEJOR""","1",0,1,3
20190426,"COALICION ALCALDIA DE DUITAMA-BOY.PARTIDO ALIANZA VERDE Y POLO DEMOCRATICO ALTERNATIVO - ""SOMOS DUITAMA CIUDAD CREATIVA""","1",0,0,3
20190427,"COALICION ALCALDIA DE CHIGORODO-ANT.PARTIDO DE LA U - PARTIDO CAMBIO RADICAL - PARTIDO CONSERVADOR Y PARTIDO LIBERAL - ""TODOS POR CHIGORODO""","1",0,1,3
20190428,"COALICION ALCALDIA DE EL ESPINO-BOY.PARTIDO CENTRO DEMOCRATICO Y PARTIDO CAMBIO RADICAL - ""EN EQUIPO POR EL ESPINO""","1",0,1,3
20190429,"COALICION ALCALDIA DE FIRAVITOBA-BOY.PARTIDO ALIANZA VERDE Y PARTIDO LIBERAL - ""FIRAVITOBA NOS UNE""","1",0,1,3
20190430,"COALICION ALCALDIA DE PINILLOS-BOL.PARTIDO LIBERAL Y PARTIDO DE LA U - ""LA VOZ DEL PUEBLO""","1",0,1,3
20190431,"COALICION ALCALDIA DE GARAGOA-BOY.MOVIMIENTO MAIS - PARTIDO LIBERAL Y PARTIDO CAMBIO RADICAL - ""GARAGOA SOMOS TODOS""","1",0,1,3
20190432,"COALICION ALCALDIA DE GUACAMAYAS-BOY.PARTIDO CAMBIO RADICAL Y PARTIDO LIBERAL - ""TODOS POR GUACAMAYAS""","1",0,1,3
20190433,"COALICION ALCALDIA DE GUATEQUE-BOY.PARTIDO CAMBIO RADICAL - ALIANZA SOCIAL INDEPENDIENTE - PARTIDO CENTRO DEMOCRATICO Y PARTIDO CONSERVADOR - ""GUATEQUE RAZONES PARA CONFIAR""","1",0,1,2
20190434,"COALICION ALCALDIA DE GUATEQUE-BOY.PARTIDO LIBERAL Y PARTIDO ALIANZA VERDE - ""PACTO POR GUATEQUE""","1",0,1,3
20190435,"COALICION ALCALDIA DE GUAYATA-BOY.PARTIDO DE LA U - PARTIDO CAMBIO RADICAL Y PARTIDO ALIANZA VERDE - ""ALCALDIA DE GUAYATA""","1",0,1,3
20190436,"COALICION ALCALDIA DE GUICAN-BOY.PARTIDO CENTRO DEMOCRATICO Y PARTIDO DE LA U - ""UNIDOS POR GUICAN""","1",0,1,2
20190437,"COALICION ALCALDIA DE IZA-BOY.PARTIDO CENTRO DEMOCRATICO Y PARTIDO CONSERVADOR - ""SUMATE POR IZA COMPROMISO DE TODOS""","1",0,1,2
20190438,"COALICION ALCALDIA DE IZA-BOY.PARTIDO CAMBIO RADICAL Y PARTIDO DE LA U - ""GARANTIA DE UN BUEN GOBIERNO""","1",0,1,3
20190439,"COALICION ALCALDIA DE JENESANO-BOY.PARTIDO CAMBIO RADICAL - PARTIDO CENTRO DEMOCRATICO Y ALIANZA SOCIAL INDEPENDIENTE - ""UNA MISION DE TODOS""","1",0,1,3
20190440,"COALICION ALCALDIA DE AMAGA-ANT.PARTIDO CENTRO DEMOCRATICO Y PARTIDO DE LA U - ""COALICION AMAGA""","1",0,1,2
20190441,"COALICION ALCALDIA DE AMALFI-ANT.PARTIDO CENTRO DEMOCRATICO - PARTIDO CAMBIO RADICAL Y PARTIDO CONSERVADOR - ""EL PACTO ES DE TODOS""","1",0,1,2
20190442,"COALICION ALCALDIA DE AMALFI-ANT.PARTIDO DE LA U Y ALIANZA SOCIAL INDEPENDIENTE - ""LA GRAN ALIANZA POR AMALFI JUNTOS HACEMOS LA DIFERENCIA""","3",0,1,3
20190443,"COALICION ALCALDIA DE ANDES-ANT.PARTIDO LIBERAL - ALIANZA SOCIAL INDEPENDIENTE Y PARTIDO ALIANZA VERDE - ""AMOR POR ANDES""","1",0,0,3
20190444,"COALICION ALCALDIA DE ANDES-ANT.PARTIDO DE LA U Y PARTIDO CENTRO DEMOCRATICO - ""ANDES, ALIANZA POR EL DESARROLLO HUMANO""","1",0,1,2
20190445,"COALICION ALCALDIA DE ANGELOPOLIS-ANT.PARTIDO LIBERAL Y PARTIDO DE LA U - ""CREEMOS EN ANGELOPOLIS""","1",0,1,3
20190446,"COALICION ALCALDIA DE ANGOSTURA-ANT.PARTIDO CENTRO DEMOCRATICO Y PARTIDO CAMBIO RADICAL - ""JUNTOS ES POSIBLE""","1",0,1,3
20190447,"COALICION ALCALDIA DE ANORI-ANT.PARTIDO ALIANZA VERDE - MOVIMIENTO MAIS Y POLO DEMOCRATICO ALTERNATIVO - ""ANORI PARA TODOS""","1",0,0,1
20190448,"COALICION ALCALDIA DE ANZA-ANT.PARTIDO LIBERAL Y PARTIDO DE LA U - ""POR ANZA""","1",0,1,3
20190449,"COALICION ALCALDIA DE ANZA-ANT.PARTIDO CENTRO DEMOCRATICO - PARTIDO CAMBIO RADICAL Y PARTIDO CONSERVADOR - ""SEGUIREMOS CONSTRUYENDO PROGRESO Y BIENESTAR""","1",0,1,2
20190450,"COALICION ALCALDIA DE APARTADO-ANT.PARTIDO LIBERAL - PARTIDO DE LA U - ALIANZA SOCIAL INDEPENDIENTE - PARTIDO COLOMBIA RENACIENTE - ""APARTADO, CIUDAD SOSTENIBLE""","1",0,1,3
20190451,"COALICION ALCALDIA DE APARTADO-ANT.PARTIDO CAMBIO RADICAL Y PARTIDO CONSERVADOR - ""AVANCEMOS JUNTOS""","1",0,1,3
20190452,"COALICION ALCALDIA DE ARBOLETES-ANT.PARTIDO LIBERAL - PARTIDO CONSERVADOR - PARTIDO CAMBIO RADICAL - ALIANZA SOCIAL INDEPENDIENTE - PARTIDO ALIANZA VERDE Y PARTIDO COLOMBIA RENACIENTE - ""ARBOLETES ASUNTO DE TODOS""","1",0,1,3
20190453,"COALICION ALCALDIA DE ARBOLETES-ANT.PARTIDO DE LA U Y PARTIDO CENTRO DEMOCRATICO - ""UN GOBIERNO PARA TODOS""","1",0,1,2
